labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
A. Un objet magn&eacute;tisable est un objet susceptible de r&eacute;agir &agrave; un champ magn&eacute;tique par une r&eacute;action d'orientation et/ou de d&eacute;placement.|1. Concernant le magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140901|VRAI|||||||
B. Un champ magn&eacute;tique est produit par des charges stationnaires ou des aimants.|1. Concernant le magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140901|FAUX|B. Faux, ce sont des charges mobiles ou des aimants.||||||
C. Un mat&eacute;riau ferromagn&eacute;tique plong&eacute; dans un champ magn&eacute;tique g&eacute;n&egrave;re un nouveau champ au sein de celui-ci.|1. Concernant le magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140901|VRAI|||||||
D. Les p&ocirc;les d'un aimant sont dissociables.|1. Concernant le magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140901|FAUX|D. Faux, ils sont indissociables.||||||
E. Un aimant s'oriente, sous l'effet d'un champ magn&eacute;tique, dans le sens nord-sud, soit dans le sens du champ magn&eacute;tique local.|1. Concernant le magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140901|FAUX|E. Faux, c'est le sens Sud-Nord.||||||
A. Fer<br>B. Cobalt<br>C. Aluminium<br>D. Chrome<br>E. Cuivre <br>|2. Parmi les mat&eacute;riaux suivants, lequel ou lesquels est/sont ferromagn&eacute;tique(s) :|UE3T140902|AB|||||||
A. Le temps de relaxation T2 correspond au temps de relaxation longitudinale.|3. Concernant les ph&eacute;nom&egrave;nes de relaxation transversale et longitudinale, indiquez la ou les proposition(s) exacte(s) :|UE3T140903|FAUX|A. Faux, T2= temps de relaxation transversale.||||||
B. Le temps de relaxation T2 est de l'ordre du dixi&egrave;me de seconde.|3. Concernant les ph&eacute;nom&egrave;nes de relaxation transversale et longitudinale, indiquez la ou les proposition(s) exacte(s) :|UE3T140903|VRAI|||||||
C. Apr&egrave;s le temps de relaxation T2, il reste 63 % de l'aimantation longitudinale.|3. Concernant les ph&eacute;nom&egrave;nes de relaxation transversale et longitudinale, indiquez la ou les proposition(s) exacte(s) :|UE3T140903|FAUX|C. Faux, il reste 37 % de l'aimantation transversale.||||||
D. Apr&egrave;s le temps de relaxation T1, 63 % de l'aimantation transversale a &eacute;t&eacute; r&eacute;cup&eacute;r&eacute;.|3. Concernant les ph&eacute;nom&egrave;nes de relaxation transversale et longitudinale, indiquez la ou les proposition(s) exacte(s) :|UE3T140903|FAUX|D. Faux, apr&egrave;s T1, 63 % de l'aimantation longitudinale a &eacute;t&eacute; r&eacute;cup&eacute;r&eacute;.||||||
E. Le temps de relaxation T1 est de l'ordre du dixi&egrave;me de seconde.|3. Concernant les ph&eacute;nom&egrave;nes de relaxation transversale et longitudinale, indiquez la ou les proposition(s) exacte(s) :|UE3T140903|FAUX|E. Faux, T1 est de l'ordre de la seconde.||||||
A. Le potentiel de repos, &eacute;galement appel&eacute; potentiel de membrane, est du &agrave; une r&eacute;partition des charges diff&eacute;rente de part et d'autre de la membrane cellulaire.|5. Concernant le potentiel de repos et le neurone, indiquez la ou les proposition(s) exacte(s) :|UE3T140905|VRAI|A. Vrai, le potentiel de repos du neurone se trouve entre -55 et -100 mV et est du &agrave; la diff&eacute;rence des charges de part et d'autre de la membrane : l'int&eacute;rieur de la cellule est principalement compos&eacute; de prot&eacute;ines n&eacute;gatives, d'ions phosphates et de K+ tandis que l'ext&eacute;rieur de la cellule est principalement compos&eacute; de Na+ et Cl-.||||||
B. Les dendrites sont un lieu de r&eacute;ception de l'information.|5. Concernant le potentiel de repos et le neurone, indiquez la ou les proposition(s) exacte(s) :|UE3T140905|VRAI|B. Vrai, les dendrites re&ccedil;oivent l'information par les terminaisons aff&eacute;rentes, puis l'axone transmet l'information.||||||
C. Le neurone est une cellule anucl&eacute;e.|5. Concernant le potentiel de repos et le neurone, indiquez la ou les proposition(s) exacte(s) :|UE3T140905|FAUX|C. Faux, le neurone poss&egrave;de un corps cellulaire situ&eacute; juste avant le c&ocirc;ne d'implantation et contenant un noyau, un RE, un appareil de Golgi...||||||
D. Le neurone est l'unit&eacute; fonctionnelle du syst&egrave;me nerveux et poss&egrave;de un corps cellulaire pouvant recevoir l'information.|5. Concernant le potentiel de repos et le neurone, indiquez la ou les proposition(s) exacte(s) :|UE3T140905|VRAI|D. Vrai, le neurone peut recevoir l'information par les dendrites ET par le soma (bien que ce soit beaucoup plus rare).||||||
E. L'axone commence au niveau du c&ocirc;ne d'implantation et se finit par la terminaison axonale.|5. Concernant le potentiel de repos et le neurone, indiquez la ou les proposition(s) exacte(s) :|UE3T140905|VRAI|||||||
A. Un potentiel d'action peut aller dans le sens d'une d&eacute;polarisation ou d'une hyperpolarisation.|6. Concernant le potentiel d'action, indiquez la ou les proposition(s) exacte(s) :|UE3T140906|FAUX|A. Faux, un PA est toujours une d&eacute;polarisation.||||||
B. Un potentiel d'action se propage et peut durer jusqu'&agrave; quelques secondes.|6. Concernant le potentiel d'action, indiquez la ou les proposition(s) exacte(s) :|UE3T140906|FAUX|B. Faux, un PA se propage mais ne dure que quelques msec.||||||
C. Un potentiel d'action varie avec l'amplitude : si un stimulus est supra-liminal, le potentiel d'action sera plus fort et plus important que suite &agrave; un stimulus liminal.|6. Concernant le potentiel d'action, indiquez la ou les proposition(s) exacte(s) :|UE3T140906|FAUX|C. Faux, un PA ne varie pas avec l'amplitude : il sera le m&ecirc;me suite &agrave; un stimulus liminal ou supra-liminal.||||||
D. Un stimulus liminal poss&egrave;de une tension d'une dizaine de Volt environ.|6. Concernant le potentiel d'action, indiquez la ou les proposition(s) exacte(s) :|UE3T140906|FAUX|D. Faux, stimulus liminal = une dizaine de mV.||||||
E. Si un potentiel &eacute;lectronique atteint le seuil de d&eacute;polarisation (=seuil liminal) grâce &agrave; la sommation, il se cr&eacute;e un potentiel d'action.|6. Concernant le potentiel d'action, indiquez la ou les proposition(s) exacte(s) :|UE3T140906|VRAI|||||||
A. Il existe 2 types de synapses : les synapses chimiques et les synapses &eacute;lectriques.|7. Concernant les synapses, indiquez la ou les proposition(s) exacte(s) :|UE3T140907|VRAI|||||||
B. Il existe plusieurs sortes de cellules cibles post-synaptiques : les cellules nerveuses, les cellules glandulaires et les cellules musculaires.|7. Concernant les synapses, indiquez la ou les proposition(s) exacte(s) :|UE3T140907|VRAI|B. Vrai, une synapse peut se faire avec un autre neurone (synapse interneuronale), avec une cellule glandulaire (afin de provoquer la s&eacute;cr&eacute;tion de son contenu) ou avec une cellule musculaire (stri&eacute;e ou lisse).||||||
C. Une synapse chimique fait intervenir des gap junctions entre les deux cellules.|7. Concernant les synapses, indiquez la ou les proposition(s) exacte(s) :|UE3T140907|FAUX|C. Faux, une synapse chimique fait intervenir des neurotransmetteurs.||||||
D. Dans une synapse chimique, il y a ouverture de canaux calciques permettant la fusion de v&eacute;sicules de neurotransmetteurs au niveau de la zone active.|7. Concernant les synapses, indiquez la ou les proposition(s) exacte(s) :|UE3T140907|VRAI|D. Vrai, lorsque le PA arrive &agrave; la terminaison axonale (=bouton synaptique), cela ouvre les canaux Ca2+ (le calcium entre dans la cellule) et provoque la fusion des v&eacute;sicules de nt au niveau de la zone active (=membrane pr&eacute;-synaptique).||||||
E. Dans une synapse &eacute;lectrique, la transmission de l'information est instantan&eacute;e grâce &agrave; des canaux membranaires.|7. Concernant les synapses, indiquez la ou les proposition(s) exacte(s) :|UE3T140907|VRAI|||||||
A. L'eau repr&eacute;sente 60 % de notre poids corporel.|8. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T140908|VRAI|||||||
B. La proportion d'eau varie selon l'âge et le sexe.|8. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T140908|VRAI|||||||
C. La femme poss&egrave;de une teneur en eau plus faible que l'homme.|8. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T140908|VRAI|C. Vrai, car la femme poss&egrave;de un tissu graisseux plus important or la graisse est hydrophobe.||||||
D. Une personne âg&eacute;e poss&egrave;de une teneur en eau plus &eacute;lev&eacute;e qu'un adulte d'une quarantaine d'ann&eacute;e.|8. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T140908|FAUX|D. Faux, une personne âg&eacute;e a une teneur en eau qui diminue (c'est pourquoi, elle est plus souvent sujette &agrave; une d&eacute;shydratation).||||||
E. Le tissu graisseux a une teneur en eau d'environ 40 %.|8. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T140908|FAUX|E. Faux, c'est 20 %.||||||
A. Un adulte de 60kg poss&egrave;de environ 36L d'eau dans son organisme.|9. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T140909|VRAI|||||||
B. Le compartiment intracellulaire repr&eacute;sente 40 % de l'eau de notre corps, soit 14L.|9. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T140909|FAUX|B. Faux, l'eau intracellulaire repr&eacute;sente bien 40%, soit 24L.||||||
C. Le compartiment extracellulaire repr&eacute;sente les 20 % restants.|9. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T140909|VRAI|||||||
D. Le compartiment extracellulaire est divis&eacute; entre le plasma et le secteur interstitiel.|9. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T140909|VRAI|D. Vrai. Pour info, le liquide interstitiel repr&eacute;sente l'espace entre les cellules et les capillaires sanguins.||||||
E. Le plasma repr&eacute;sente 2/3 des 20 % de l'eau contenue dans le milieu extracellulaire.|9. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T140909|FAUX|E. Faux, le plasma repr&eacute;sente 1/3 et le secteur interstitiel 2/3.||||||
A. L'activit&eacute; &eacute;lectrique du cœur permet le d&eacute;clenchement de son activit&eacute; contractile.|10. Concernant les bases d'&eacute;lectrophysiologie cardiaque, indiquez la ou les proposition(s) exacte(s) :|UE3T140910|VRAI|||||||
B. L'activit&eacute; &eacute;lectrique du cœur est due &agrave; un brusque changement de potentiel, appel&eacute; potentiel d'action.|10. Concernant les bases d'&eacute;lectrophysiologie cardiaque, indiquez la ou les proposition(s) exacte(s) :|UE3T140910|VRAI|||||||
C. Le cœur poss&egrave;de des cellules sp&eacute;cialis&eacute;es dans la conduction et la propagation de l'activit&eacute; &eacute;lectrique.|10. Concernant les bases d'&eacute;lectrophysiologie cardiaque, indiquez la ou les proposition(s) exacte(s) :|UE3T140910|VRAI|C. Vrai, ce sont les cellules cardionectrices.||||||
D. Le cœur poss&egrave;de des cellules sp&eacute;cialis&eacute;es dans la contraction musculaire.|10. Concernant les bases d'&eacute;lectrophysiologie cardiaque, indiquez la ou les proposition(s) exacte(s) :|UE3T140910|VRAI|D. Vrai, ce sont les cardiomyocytes contractiles.||||||
E. La calcium libre peut se fixer aux prot&eacute;ines contractiles afin d'inhiber leur contraction.|10. Concernant les bases d'&eacute;lectrophysiologie cardiaque, indiquez la ou les proposition(s) exacte(s) :|UE3T140910|FAUX|E. Faux, lorsque le calcium se fixe aux prot&eacute;ines contractiles, il enclenche leur contraction.||||||
A. Un potentiel d'action est caract&eacute;ris&eacute; par une inversion permanente du potentiel de membrane : la cellule devient positive.|11. Concernant le potentiel d'action, indiquez la ou les proposition(s) exacte(s) :|UE3T140911|FAUX|A. Faux, c'est une inversion transitoire.||||||
B. Un potentiel d'action s'accompagne de mouvements ioniques &agrave; travers la membrane.|11. Concernant le potentiel d'action, indiquez la ou les proposition(s) exacte(s) :|UE3T140911|VRAI|||||||
C. Les mouvements ioniques peuvent s'effectuer grâce &agrave; des pompes, des canaux ou des syst&egrave;mes d'&eacute;changes.|11. Concernant le potentiel d'action, indiquez la ou les proposition(s) exacte(s) :|UE3T140911|VRAI|C. Vrai, les pompes consomment de l'ATP, les canaux sont plus ou moins sp&eacute;cifiques d'un ion donn&eacute; (certains font passer plusieurs types d'ions) et les syst&egrave;mes d'&eacute;change font rentrer un ion en m&ecirc;me temps qu'ils en font sortir un autre.||||||
