labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
A. Les &eacute;tudes de toxicit&eacute; aig&uuml;e se font par administration r&eacute;it&eacute;r&eacute;e de produit.|1) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110301|FAUX|A. par administration unique||||||segmo
B. Les &eacute;tudes de toxicit&eacute; chronique permettent de pr&eacute;ciser l'existence d'organe(s) cible(s) entre autre.|1) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110301|VRAI|||||||segmo
C. Les &eacute;tudes de canc&eacute;rog&eacute;nicit&eacute; sont obligatoires pour tout m&eacute;dicament &agrave; indication de longue dur&eacute;e.|1) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110301|VRAI|||||||segmo
D. Les &eacute;tudes de canc&eacute;rog&eacute;nicit&eacute; durent six mois.|1) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110301|FAUX|D. 2 ans||||||segmo
E. La toxicit&eacute; chronique donne des informations sur les effets cumulatifs ou retard&eacute; du m&eacute;dicament.|1) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110301|VRAI|||||||segmo
A) L'indication du sildenafil pro&eacute;rectile pour le traitement de l'hypertension art&eacute;rielle pulmonaire a &eacute;t&eacute; d&eacute;couverte grâce &agrave; une recherche originale par approche rationnelle.|2) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110302|FAUX|A. nouvelle indication d'un m&eacute;dicament d&eacute;j&agrave; pr&eacute;sent||||||segmo
B) Il est facile d'identifier des mol&eacute;cules sp&eacute;cifiques d'une cible|2) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110302|FAUX|||||||segmo
C) Les copies th&eacute;rapeutiques ont une strat&eacute;gie centr&eacute;e sur le progr&egrave;s th&eacute;rapeutique|2) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110302|FAUX|C. strat&eacute;gie centr&eacute;e sur la rentabilit&eacute;||||||segmo
D) Le prot&eacute;ome, &agrave; l'inverse du g&eacute;nome, est tr&egrave;s mal connu|2) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110302|FAUX|||||||segmo
E) La p&eacute;nicilline bloque une trans-peptidase|2) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110302|VRAI|||||||segmo
A) La d&eacute;marche intellectuelle d&eacute;bute par l'&eacute;nonc&eacute; des caract&eacute;ristiques des couples connus mol&eacute;cules-site actif de la cible|3) Quelle(s) est (sont) la (les) proposition(s) exacte(s) concernant les &eacute;tudes de relation structure-activit&eacute; r&eacute;alis&eacute;es alors qu'on conna&icirc;t la structure de la cible ?|UE6S110303|VRAI|||||||segmo
B) La justesse des r&eacute;sultats dans cette &eacute;tude n'est pas essentielle|3) Quelle(s) est (sont) la (les) proposition(s) exacte(s) concernant les &eacute;tudes de relation structure-activit&eacute; r&eacute;alis&eacute;es alors qu'on conna&icirc;t la structure de la cible ?|UE6S110303|FAUX|||||||segmo
C) Elles utilisent la technique d'amarrage (de docking)|3) Quelle(s) est (sont) la (les) proposition(s) exacte(s) concernant les &eacute;tudes de relation structure-activit&eacute; r&eacute;alis&eacute;es alors qu'on conna&icirc;t la structure de la cible ?|UE6S110303|VRAI|||||||segmo
D) Elles rep&egrave;rent entre autre le site actif et les interactions importantes entre la mol&eacute;cule et la cible connue|3) Quelle(s) est (sont) la (les) proposition(s) exacte(s) concernant les &eacute;tudes de relation structure-activit&eacute; r&eacute;alis&eacute;es alors qu'on conna&icirc;t la structure de la cible ?|UE6S110303|VRAI|||||||segmo
E) Elles cherchent &agrave; trouver le meilleur ligand &agrave; accrocher &agrave; une cible|3) Quelle(s) est (sont) la (les) proposition(s) exacte(s) concernant les &eacute;tudes de relation structure-activit&eacute; r&eacute;alis&eacute;es alors qu'on conna&icirc;t la structure de la cible ?|UE6S110303|VRAI|||||||segmo
A) Les d&eacute;fauts d'observance entrainent des risques d'effets ind&eacute;sirables par sevrage du m&eacute;dicament|4) Quelle(s) est (sont) la (les) proposition(s) exacte(s) concernant les d&eacute;fauts d'observance ?|UE6S110304|VRAI|||||||segmo
B) Les d&eacute;fauts d'observance sont indissociables des effets du m&eacute;dicament|4) Quelle(s) est (sont) la (les) proposition(s) exacte(s) concernant les d&eacute;fauts d'observance ?|UE6S110304|FAUX|||||||segmo
C) Il est impossible de hi&eacute;rarchiser des ordonnances|4) Quelle(s) est (sont) la (les) proposition(s) exacte(s) concernant les d&eacute;fauts d'observance ?|UE6S110304|FAUX|||||||segmo
D) Les d&eacute;fauts d'observance concernent surtout les pathologies aigues|4) Quelle(s) est (sont) la (les) proposition(s) exacte(s) concernant les d&eacute;fauts d'observance ?|UE6S110304|FAUX|D. concernent surtout les pathologies chroniques||||||segmo
E) Les prescriptions multiples et chevauchantes sont des facteurs favorisants les d&eacute;fauts d'observance.|4) Quelle(s) est (sont) la (les) proposition(s) exacte(s) concernant les d&eacute;fauts d'observance ?|UE6S110304|VRAI|||||||segmo
A. Les accidents m&eacute;dicamenteux doivent conduire &agrave; une d&eacute;claration &agrave; la Pharmacovigilance|5) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110305|VRAI|||||||segmo
B. Environ 50% des accidents sont in&eacute;vitables|5) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110305|VRAI|||||||segmo
C. Les erreurs d'observance font partie de la iatropathog&eacute;nie|5) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110305|FAUX|C. les erreurs d'observance sont exclues de la iatropathog&eacute;nie||||||segmo
D. L'autom&eacute;dication est anarchique lorsqu'elle est non encadr&eacute;e par le pharmacien|5) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110305|VRAI|||||||segmo
E. L'autom&eacute;dication peut-&ecirc;tre la signification d'un trouble cognitif|5) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?|UE6S110305|VRAI|||||||segmo
A. L'Argent est pr&eacute;sent dans les pr&eacute;parations plac&eacute;bo&iuml;des.|6) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ?|UE6S110306|VRAI|||||||segmo
B. Paul Erlich est le p&egrave;re de l'opoth&eacute;rapie.|6) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ?|UE6S110306|FAUX|B : Paul Erlich p&egrave;re de la chimioth&eacute;rapie, Landouzy a cr&eacute;&eacute; le terme d'opoth&eacute;rapie||||||segmo
C. La spart&eacute;ine est un anti-ulc&eacute;reux.|6) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ?|UE6S110306|FAUX|C : spart&eacute;ine=anti-arythmique||||||segmo
D. Un alcalo&iuml;de est une substance azot&eacute;e contenant au moins un atome d'Azote (N) .|6) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ?|UE6S110306|VRAI|||||||segmo
E. Le coeur isol&eacute; et perfus&eacute; de lapin est une fibre musculaire lisse.|6) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ?|UE6S110306|FAUX|E : Le coeur isol&eacute; et perfus&eacute; de lapin est une fibre musculaire STRIEE||||||segmo
A. Sur une culture cellulaire, on peut appliquer sur la cellule elle- m&ecirc;me la substance &agrave; tester, et mesurer sa production de messagers secondaires tels que l'AMPc.|7) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ?|UE6S110307|VRAI|||||||segmo
B. Certains m&eacute;dicaments agissent par eux-m&ecirc;mes (per se) , ou par un m&eacute;tabolite.|7) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ?|UE6S110307|VRAI|||||||segmo
C. Le sang de bouc est une substance d'origine v&eacute;g&eacute;tale.|7) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ?|UE6S110307|FAUX|C : sang de bouc d'origine animale||||||segmo
D. Les dirty drugs sont des agents qui affectent une seule et unique cible.|7) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ?|UE6S110307|FAUX|D : Par d&eacute;finition les dirty drugs affectent plusieurs cibles et ont des effets qualitativement nombreux !||||||segmo
E. La Strychnine est un anti-asthmatique.|7) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ?|UE6S110307|FAUX|E : strychnine= anti-asth&eacute;nique||||||segmo
A. Un Inhibiteur Sp&eacute;cifique de Recapture de la S&eacute;rotonine (ISRS) .|8) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ? Lors d'une intervention chirurgicale, on utilisera pour induire une relaxation musculaire :|UE6S110308|FAUX|A. anti-d&eacute;presseur,||||||segmo
B. De la Benzodiaz&eacute;pine et/ou des barbituriques.|8) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ? Lors d'une intervention chirurgicale, on utilisera pour induire une relaxation musculaire :|UE6S110308|VRAI|||||||segmo
C. Un Inhibiteur de l'Enzyme de Reconversion (IEC) .|8) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ? Lors d'une intervention chirurgicale, on utilisera pour induire une relaxation musculaire :|UE6S110308|FAUX|C : IEC=anti-HTA,||||||segmo
D. Du Curare.|8) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ? Lors d'une intervention chirurgicale, on utilisera pour induire une relaxation musculaire :|UE6S110308|VRAI|||||||segmo
E. De la Digoxine.|8) Parmi les propositions suivantes, laquelle (ou lesquelles) est (sont) exacte(s) ? Lors d'une intervention chirurgicale, on utilisera pour induire une relaxation musculaire :|UE6S110308|FAUX|E : digoxine =insuffisance cardiaque||||||segmo
