labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
A) INSEE base ses travaux uniquement sur des donn&eacute;es exhaustives|1) Concernant les sources de donn&eacute;es d&eacute;mographiques:|UE7S110201|FAUX|A) Elle peut faire des enqu&ecirc;tes ad hoc (=donn&eacute;es non exhaustives)||||||segmo
B) Le recensement est une enqu&ecirc;te transversale, exhaustive.|1) Concernant les sources de donn&eacute;es d&eacute;mographiques:|UE7S110201|VRAI|"<span style=""font-family: Arial"">enqu&ecirc;tes transversale exhaustive r&eacute;alis&eacute; depuis 1801 par l'INSEE sur des donn&eacute;es statiques d&eacute;taill&eacute;es (pas que le d&eacute;nombrement). Discontinu depuis 2004 sur un principe de zones tournantes, on aura donc un recueil exhaustif tous les 5 ans. Pb rencontr&eacute;s : &eacute;chantillon, effectif, biais</span>"||||||segmo
C) L'Etat Civil recense des donn&eacute;es exhaustives, longitudinales et p&eacute;riodiques|1) Concernant les sources de donn&eacute;es d&eacute;mographiques:|UE7S110201|FAUX|C) Il recense des donn&eacute;es permanentes||||||segmo
D) Les enqu&ecirc;tes ad hoc se basent toujours sur des &eacute;chantillons repr&eacute;sentatif|1) Concernant les sources de donn&eacute;es d&eacute;mographiques:|UE7S110201|FAUX|D) Pour qu'un &eacute;chantillon soit repr&eacute;sentatif, il faut qu'il soit : de grande taille tir&eacute; au sort. Or, une enqu&ecirc;te peut justifier l'utilisation d'un &eacute;chantillon dont les personnes ont &eacute;t&eacute; sp&eacute;cialement s&eacute;lectionn&eacute;es (pour leur âge...)||||||segmo
E) Pr&eacute;valence = donn&eacute;e dynamique = longitudinale|1) Concernant les sources de donn&eacute;es d&eacute;mographiques:|UE7S110201|FAUX|E) Pr&eacute;valence = donn&eacute;e statique = transversale||||||segmo
A) La population des 75 ans et plus a augment&eacute; de 9% en 10 ans|2) Concernant la d&eacute;mographie fran&ccedil;aise:|UE7S110202|FAUX|A) augmentation de 30%||||||segmo
B) La pyramide des âges pr&eacute;sente une asym&eacute;trie de sa base au sommet|2) Concernant la d&eacute;mographie fran&ccedil;aise:|UE7S110202|FAUX|B) elle est sym&eacute;trique &agrave; sa base||||||segmo
C) En moyenne, une femme vit 7 ans de plus qu'un homme|2) Concernant la d&eacute;mographie fran&ccedil;aise:|UE7S110202|VRAI|||||||segmo
D) Le vieillissement d&eacute;mographique a eu pour cons&eacute;quence la transition d&eacute;mographique|2) Concernant la d&eacute;mographie fran&ccedil;aise:|UE7S110202|FAUX|D) c'est l'inverse||||||segmo
E) Les 20-59 ans repr&eacute;sentent 60% de la population fran&ccedil;aise|2) Concernant la d&eacute;mographie fran&ccedil;aise:|UE7S110202|VRAI|||||||segmo
A) employ&eacute;s < professions interm&eacute;diaires < cadres < retrait&eacute;s|3) Classez dans l'ordre croissant la ou les proportion(s) des cat&eacute;gories socio-professionnelles suivantes|UE7S110203|FAUX|||||||segmo
B) artisans commer&ccedil;ants < cadres < professions interm&eacute;diaires<ch&ocirc;meurs|3) Classez dans l'ordre croissant la ou les proportion(s) des cat&eacute;gories socio-professionnelles suivantes|UE7S110203|VRAI|||||||segmo
C) agriculteurs < ouvriers < employ&eacute;s < retrait&eacute;s|3) Classez dans l'ordre croissant la ou les proportion(s) des cat&eacute;gories socio-professionnelles suivantes|UE7S110203|VRAI|||||||segmo
D) cadres < artisans commer&ccedil;ants < employ&eacute;s < retrait&eacute;s|3) Classez dans l'ordre croissant la ou les proportion(s) des cat&eacute;gories socio-professionnelles suivantes|UE7S110203|FAUX|||||||segmo
E) agriculteurs < artisans commer&ccedil;ants < professions interm&eacute;diaires < cadres|3) Classez dans l'ordre croissant la ou les proportion(s) des cat&eacute;gories socio-professionnelles suivantes|UE7S110203|FAUX|||||||segmo
A) Une personne immigr&eacute;e n'est pas forc&eacute;ment &eacute;trang&egrave;re|4) Concernant les &eacute;trangers/immigr&eacute;s et les pathologies:|UE7S110204|VRAI|elle peut acqu&eacute;rir la nationalit&eacute;||||||segmo
B) Un &eacute;tranger est une personne qui n'a pas la nationalit&eacute; du pays dans lequel elle r&eacute;side|4) Concernant les &eacute;trangers/immigr&eacute;s et les pathologies:|UE7S110204|VRAI|||||||segmo
C) Si Camille d&eacute;cide d'aller au Kenya et contracte le paludisme, c'est une pathologie d'importation|4) Concernant les &eacute;trangers/immigr&eacute;s et les pathologies:|UE7S110204|FAUX|C) = acquisition||||||segmo
D) Si Estelle s'en va vivre au milieu des aborig&egrave;nes et qu'elle tombe malade parce qu'elle a mang&eacute; des insectes gros comme des tanks, c'est une pathologie d'adaptation|4) Concernant les &eacute;trangers/immigr&eacute;s et les pathologies:|UE7S110204|VRAI|||||||segmo
E) Les pathologies d'acquisition sont d&eacute;finies comme &eacute;tant la somme des pathologies d'importation et d'adaptation|4) Concernant les &eacute;trangers/immigr&eacute;s et les pathologies:|UE7S110204|FAUX|||||||segmo
A) Le taux de natalit&eacute; est de 828 000 naissances en 2010 en France|5) Concernant les donn&eacute;es d&eacute;mographiques:|UE7S110205|FAUX|A) il s'agit du nombre de naissance et non du taux||||||segmo
B) Actuellement, le seuil de renouvellement des g&eacute;n&eacute;rations est atteint|5) Concernant les donn&eacute;es d&eacute;mographiques:|UE7S110205|FAUX|B) il n'est pas atteint actuellement ( = 2,1)||||||segmo
C) Le taux de f&eacute;condit&eacute; correspond au nombre moyen d'enfant par femme|5) Concernant les donn&eacute;es d&eacute;mographiques:|UE7S110205|FAUX|C) par femme en âge de procr&eacute;er! (15-49 ans)||||||segmo
D) Indice synth&eacute;tique de f&eacute;condit&eacute; = indice conjoncturel de f&eacute;condit&eacute;|5) Concernant les donn&eacute;es d&eacute;mographiques:|UE7S110205|VRAI|||||||segmo
E) Le solde naturel en 2010 en France est de 500 000|5) Concernant les donn&eacute;es d&eacute;mographiques:|UE7S110205|FAUX|E) il est de 300 000||||||segmo
A) Il existe 3 grands types d'&eacute;pid&eacute;miologie : analytique, &eacute;tiologique et descriptive|6) Concernant l'&eacute;pid&eacute;miologie:|UE7S110206|FAUX|A) les 3 grands types sont descriptive, analytique et &eacute;valuative||||||segmo
B) L'&eacute;pid&eacute;miologie descriptive est la recherche des d&eacute;terminants et facteurs de risque|6) Concernant l'&eacute;pid&eacute;miologie:|UE7S110206|FAUX|B) il s'agit de l'&eacute;pid&eacute;miologie analytique||||||segmo
C) Les enqu&ecirc;tes transversales permettent d'&eacute;tudier la pr&eacute;valence d'une maladie|6) Concernant l'&eacute;pid&eacute;miologie:|UE7S110206|VRAI|||||||segmo
D) L'enqu&ecirc;te barom&egrave;tre sant&eacute; nous renseigne sur la morbidit&eacute; exprim&eacute;e|6) Concernant l'&eacute;pid&eacute;miologie:|UE7S110206|FAUX|"<span style=""font-family: Arial"">enqu&ecirc;te p&eacute;riodique (tous les 5-6 ans) par t&eacute;l&eacute;phone sur la sant&eacute; per&ccedil;ue, depuis 1992 r&eacute;alis&eacute; par l'Institut National de Promotion et d'&Eacute;ducation &agrave; la Sant&eacute; (INPES)&nbsp;</span>"||||||segmo
E)&nbsp;L'enqu&ecirc;te barom&egrave;tre sant&eacute;&nbsp;a &eacute;t&eacute; initi&eacute;e par l'INSEE|6) Concernant l'&eacute;pid&eacute;miologie:|UE7S110206|FAUX|E) elle a &eacute;t&eacute; initi&eacute;e par l'INPES||||||segmo
