labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
A. Est concave en avant|30. Concernant le sacrum, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110105|VRAI|||||||segmo
A. Poss&egrave;de 2 faces (sup&eacute;rieure et inf&eacute;rieure) et 2 bords (lat&eacute;ral et m&eacute;dial)|1.Concernant la clavicule, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110101|FAUX|A. 2 bords : ant&eacute;rieur et post&eacute;rieur||||||segmo
B. Appartient &agrave; la ceinture scapulaire|1.Concernant la clavicule, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110101|VRAI|||||||segmo
C. Est concave en arri&egrave;re dans sa partie m&eacute;diale|1.Concernant la clavicule, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110101|VRAI|||||||segmo
D. Est convexe en avant dans sa partie lat&eacute;rale|1.Concernant la clavicule, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110101|FAUX|D. est concave en avant||||||segmo
E. Est convexe en avant dans sa partie m&eacute;diale|1.Concernant la clavicule, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110101|VRAI|||||||segmo
A. Delto&iuml;de|2. Quels sont les muscles qui s'ins&egrave;rent sur la clavicule?|UE5S110102|VRAI|||||||segmo
B. Subscapulaire|2. Quels sont les muscles qui s'ins&egrave;rent sur la clavicule?|UE5S110102|FAUX|||||||segmo
C. Grand pectoral|2. Quels sont les muscles qui s'ins&egrave;rent sur la clavicule?|UE5S110102|VRAI|||||||segmo
D. Petit rond|2. Quels sont les muscles qui s'ins&egrave;rent sur la clavicule?|UE5S110102|FAUX|||||||segmo
E. Sterno-cl&eacute;ido-hyo&iuml;dien|2. Quels sont les muscles qui s'ins&egrave;rent sur la clavicule?|UE5S110102|VRAI|||||||segmo
A. Le ligament trap&eacute;zo&iuml;de est en avant et en dedans du ligament cono&iuml;de|3.Concernant la clavicule, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110103|FAUX|A. Trap&eacute;zo&iuml;de en avant et en dehors du cono&iuml;de||||||segmo
B. Le muscle sterno-cl&eacute;ido-masto&iuml;dien a deux zones d'insertion &agrave; la face sup&eacute;rieure|3.Concernant la clavicule, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110103|VRAI|||||||segmo
C. Le muscle trap&egrave;ze s'ins&egrave;re en dedans du stemo-cl&eacute;ido-hyo&iuml;dien|3.Concernant la clavicule, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110103|FAUX|C. Trap&egrave;ze en dehors du SCM||||||segmo
D. Les muscles delto&iuml;de et grand pectoral s'ins&egrave;rent sur le m&ecirc;me bord|3.Concernant la clavicule, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110103|VRAI|||||||segmo
E. La facette costale correspond &agrave; la premi&egrave;re c&ocirc;te|3.Concernant la clavicule, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110103|FAUX|E. 1er cartilage costal||||||segmo
A. Est un os long|4.Concernant la scapula, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110104|FAUX|A. Os plat||||||segmo
B. Poss&egrave;de 3 faces et 3 bords|4.Concernant la scapula, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110104|FAUX|B. 2 faces et 2 bords||||||segmo
C. Le bord lat&eacute;ral, ou pilier, est le plus d&eacute;velopp&eacute;|4.Concernant la scapula, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110104|VRAI|||||||segmo
D. S'articule en dedans avec la t&ecirc;te hum&eacute;rale|4.Concernant la scapula, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110104|FAUX|D. en dehors||||||segmo
E. La pointe est palpable|4.Concernant la scapula, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110104|VRAI|||||||segmo
A. L'incisure scapulaire livre passage au nerf supra-scapulaire|5.Concernant la scapula, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110105|VRAI|||||||segmo
B. Le muscle subscapulaire s'ins&egrave;re &agrave; la face ant&eacute;rieure de la scapula|5.Concernant la scapula, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110105|VRAI|||||||segmo
C. La cavit&eacute; gl&eacute;no&iuml;dale est plus large dans sa partie sup&eacute;rieure|5.Concernant la scapula, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110105|FAUX|C. partie inf&eacute;rieure||||||segmo
D. Le chef long du biceps brachial s'ins&egrave;re sur le tubercule infra-gl&eacute;no&iuml;dal|5.Concernant la scapula, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110105|FAUX|D. tubercule supra gl&eacute;no&iuml;dal||||||segmo
E. Le pilier est d&eacute;pourvu d'insertion dans sa partie ant&eacute;rieure|5.Concernant la scapula, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110105|VRAI|||||||segmo
A. Na&icirc;t du bord sup&eacute;rieur de la scapula|6. Concernant le processus coraco&iuml;de, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110106|VRAI|||||||segmo
B. Sa portion horizontale se dirige en dehors|6. Concernant le processus coraco&iuml;de, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110106|FAUX|B. en avant||||||segmo
C. Le petit pectoral s'ins&egrave;re &agrave; la partie m&eacute;diale de la portion verticale|6. Concernant le processus coraco&iuml;de, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110106|FAUX|C. portion horizontale||||||segmo
D. La pointe du processus coraco&iuml;de donne naissance &agrave; un tendon commun|6. Concernant le processus coraco&iuml;de, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110106|VRAI|||||||segmo
E. De ce tendon commun naissent le chef long du biceps brachial et le coraco-brachial|6. Concernant le processus coraco&iuml;de, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110106|FAUX|E. chef court du biceps brachial||||||segmo
A. Sa pointe est palpable|7. Concernant le processus coraco&iuml;de, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110107|VRAI|||||||segmo
B. Est rattach&eacute; &agrave; la scapula par sa portion horizontale|7. Concernant le processus coraco&iuml;de, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110107|FAUX|B. portion verticale||||||segmo
C. Le ligament coraco-acromial s'ins&egrave;re en partie sur la clavicule|7. Concernant le processus coraco&iuml;de, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110107|FAUX|||||||segmo
D. Est en dedans du tubercule supra-gl&eacute;no&iuml;dal|7. Concernant le processus coraco&iuml;de, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110107|VRAI|||||||segmo
E. Est en dehors du tubercule supra-gl&eacute;no&iuml;dal|7. Concernant le processus coraco&iuml;de, donner la ou les r&eacute;ponse(s) exacte(s)|UE5S110107|FAUX|||||||segmo
<div><div>A. 2 est l'infra-&eacute;pineux</div></div>|8. Concernant Le sch&eacute;ma n°1 :|UE5S110108|FAUX||"<img src=""UE5S1101s1.jpg"" />"|||||segmo
B. 4 se termine au dessus de 8 sur le tubercule majeur|8. Concernant Le sch&eacute;ma n°1 :|UE5S110108|VRAI||"<img src=""UE5S1101s1.jpg"" />"|||||segmo
C. 9 particicpe &agrave; la formation du muscle triceps brachial|8. Concernant Le sch&eacute;ma n°1 :|UE5S110108|VRAI||"<img src=""UE5S1101s1.jpg"" />"|||||segmo
D. 10 est le tubercule supra-gl&eacute;no&iuml;dal|8. Concernant Le sch&eacute;ma n°1 :|UE5S110108|FAUX||"<img src=""UE5S1101s1.jpg"" />"|||||segmo
E. 8 est le petit rond|8. Concernant Le sch&eacute;ma n°1 :|UE5S110108|VRAI||"<img src=""UE5S1101s1.jpg"" />"|||||segmo
A. 1 est l'&eacute;l&eacute;vateur de la scapula|9. Concernant le s&eacute;ch&eacute;ma n°1|UE5S110109|VRAI||"<img src=""UE5S1101s1.jpg"" />"|||||segmo
B. 12 est le muscle formant le galbe de l'&eacute;paule|9. Concernant le s&eacute;ch&eacute;ma n°1|UE5S110109|VRAI||"<img src=""UE5S1101s1.jpg"" />"|||||segmo
