labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
A.son champ temporal au niveau de l'œil droit|1)Un objet situ&eacute; &agrave; droite d'une personne sera per&ccedil;u par :|UEsp&eacute;S110101|FAUX|par le cortex occipital gauche de son champ temporal gauche et par le cortex occipital gauche de son champ nasal droit||||||segmo
B.son champ nasal au niveau de gauche|1)Un objet situ&eacute; &agrave; droite d'une personne sera per&ccedil;u par :|UEsp&eacute;S110101|FAUX|par le cortex occipital gauche de son champ temporal gauche et par le cortex occipital gauche de son champ nasal droit||||||segmo
C.par le cortex occipital droit de son champ temporal gauche|1)Un objet situ&eacute; &agrave; droite d'une personne sera per&ccedil;u par :|UEsp&eacute;S110101|FAUX|par le cortex occipital gauche de son champ temporal gauche et par le cortex occipital gauche de son champ nasal droit|||Dp11-09|||segmo
D.par le cortex occipital gauche de son champ temporal gauche|1)Un objet situ&eacute; &agrave; droite d'une personne sera per&ccedil;u par :|UEsp&eacute;S110101|VRAI|par le cortex occipital gauche de son champ temporal gauche et par le cortex occipital gauche de son champ nasal droit||||||segmo
E.par le cortex occipital gauche de son champ nasal droit|1)Un objet situ&eacute; &agrave; droite d'une personne sera per&ccedil;u par :|UEsp&eacute;S110101|VRAI|par le cortex occipital gauche de son champ temporal gauche et par le cortex occipital gauche de son champ nasal droit||||||segmo
A.Est form&eacute; de 3 chefs|2)Concernant le muscle psoas quelle(s) est/sont la/les bonne(s) r&eacute;ponse(s):|UEsp&eacute;S110102|FAUX|"2 chefs :&nbsp;<div><span style=""font-family: Arial"">*psoas de T12 &agrave; L5 chef corpor&eacute;al et chef transversaire</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">*face endopelvienne de l'ilium</span></div>"|||Dp06-01|||segmo
B.Le chef transversaire s'ins&egrave;re sur les corps de TH 12 et des 5 vert&egrave;bres lombales|2)Concernant le muscle psoas quelle(s) est/sont la/les bonne(s) r&eacute;ponse(s):|UEsp&eacute;S110102|FAUX|"2 chefs :&nbsp;<div><span style=""font-family: Arial"">*psoas de T12 &agrave; L5 chef corpor&eacute;al et chef transversaire</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">*face endopelvienne de l'ilium</span></div>"||||||segmo
C.Livre passage aux fibres du plexus sacral|2)Concernant le muscle psoas quelle(s) est/sont la/les bonne(s) r&eacute;ponse(s):|UEsp&eacute;S110102|FAUX|||||||segmo
D.Descend en bas et en dehors|2)Concernant le muscle psoas quelle(s) est/sont la/les bonne(s) r&eacute;ponse(s):|UEsp&eacute;S110102|VRAI|||||||segmo
E.Passe en avant de la coxo-f&eacute;morale|2)Concernant le muscle psoas quelle(s) est/sont la/les bonne(s) r&eacute;ponse(s):|UEsp&eacute;S110102|VRAI|||||||segmo
A.Est extenseur de la hanche|3)Concernant le muscle illio-psoas quelle(s) est/sont la/les bonne(s) r&eacute;ponse(s):|UEsp&eacute;S110103|FAUX|fl&eacute;chisseur de la hanche||||||segmo
B.Est rotateur interne|3)Concernant le muscle illio-psoas quelle(s) est/sont la/les bonne(s) r&eacute;ponse(s):|UEsp&eacute;S110103|VRAI|||||||segmo
C.Est rotateur externe de la hanche|3)Concernant le muscle illio-psoas quelle(s) est/sont la/les bonne(s) r&eacute;ponse(s):|UEsp&eacute;S110103|VRAI|||||||segmo
