labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
C. Le g&eacute;notype est l'&eacute;tat d'un caract&egrave;re observable chez un &ecirc;tre vivant|25. Concernant le s&eacute;quen&ccedil;age des g&eacute;nomes:|UE7S110325|FAUX|C.c'est le ph&eacute;notype qui permet cela)||||||segmo
A. Les 3 organisateurs de Spitz sont dans le stade oral|31. Concernant les phases du d&eacute;veloppement affectif (3):|UE7S110331|VRAI|||||||segmo
B. Le stade oedipien s'&eacute;tend de 3 &agrave; 10 ans|31. Concernant les phases du d&eacute;veloppement affectif (3):|UE7S110331|FAUX|"<b style=""font-family: Arial;"">Stade œdipien</b><span style=""font-family: Arial"">&nbsp;(3-5 ans)&nbsp;: complexe d'œdipe et angoisse de castration,&nbsp;</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">acceptation diff&eacute;rence des sexes et des g&eacute;n&eacute;rations.&nbsp;</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">Triangulation et ouverture &agrave; la socialisation</span>"||||||segmo
C. C'est au stade oral qu'il y a int&eacute;riorisation des interdits|31. Concernant les phases du d&eacute;veloppement affectif (3):|UE7S110331|FAUX|"<div><b style=""font-family: Arial;"">Stade oral</b><span style=""font-family: Arial"">&nbsp;: pr&eacute;dominances des exp&eacute;riences orales, mod&egrave;le relationnelle&nbsp;: incorporation</span></div><div><span style=""font-family: Arial;""><br /></span></div><b style=""font-family: Arial;"">Stade anal</b><span style=""font-family: Arial"">&nbsp;: plaisir du non,&nbsp;</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">de la ma&icirc;trise r&eacute;tention/expulsion,&nbsp;</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">en lien apprentissage de la propret&eacute;&nbsp;;&nbsp;</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">agressivit&eacute; / int&eacute;riorisation des interdits</span>"||||||segmo
E. Les 2 m&eacute;canismes d'auto-d&eacute;fense pour emp&ecirc;cher l'acc&egrave;s au refoul&eacute; se mettent en place de 6 &agrave; 10ans|31. Concernant les phases du d&eacute;veloppement affectif (3):|UE7S110331|VRAI|||||||segmo
A. Correspond &agrave; la capacit&eacute; &agrave; imputer des &eacute;tats mentaux &agrave; soi et &agrave; autrui|32. Concernant la th&eacute;orie de l'esprit (2) :|UE7S110332|VRAI|||||||segmo
B. Comporte 4 &eacute;tapes cl&eacute;s de 1 &agrave; 4 ans|32. Concernant la th&eacute;orie de l'esprit (2) :|UE7S110332|FAUX|||||||segmo
C. A 4 an il n'y a pas encore d'intentionnalit&eacute; chez l'enfant|32. Concernant la th&eacute;orie de l'esprit (2) :|UE7S110332|FAUX|||||||segmo
D. Cette th&eacute;orie exclue toutes les autres th&eacute;ories du d&eacute;veloppement, elles ne peuvent se compl&eacute;ter|32. Concernant la th&eacute;orie de l'esprit (2) :|UE7S110332|FAUX|||||||segmo
E. A partir d'un an, l'enfant a une repr&eacute;sentation de sa propre repr&eacute;sentation|32. Concernant la th&eacute;orie de l'esprit (2) :|UE7S110332|VRAI|||||||segmo
A. Est un processus enti&egrave;rement acquit|33. Concernant le langage (3) :|UE7S110333|FAUX|||||||segmo
B. Le signifi&eacute; correspond au concept, au sens|33. Concernant le langage (3) :|UE7S110333|VRAI|||||||segmo
C. Le premier stade du langage correspond aux babillages|33. Concernant le langage (3) :|UE7S110333|FAUX|||||||segmo
D. On retrouve &agrave; 5 mois un contr&ocirc;le de la phonation et une modulation de la vocalisation|33. Concernant le langage (3) :|UE7S110333|VRAI|||||||segmo
E. De 12 &agrave; 16 mois, on a un accroissement tr&egrave;s lent du vocabulaire|33. Concernant le langage (3) :|UE7S110333|VRAI|||||||segmo
A. A &eacute;t&eacute; d&eacute;finit par Pichot en 1961|34. Concernant le placebo (4) :|UE7S110334|VRAI|||||||segmo
B. Dans une &eacute;tude chez des sujets sains volontaires (&eacute;tudiants en m&eacute;decine), l'administration d'un placebo (5cg de glucose) montrait environ 33% d'efficacit&eacute; dont 13% positive et 20% n&eacute;gative|34. Concernant le placebo (4) :|UE7S110334|FAUX|"<span style=""font-family: Arial"">&eacute;tudes chez des volontaires sains (ex Delay 334 &eacute;tudiants en m&eacute;decine, 5 cg glucose)&nbsp;</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">≈ 33&nbsp;% efficacit&eacute;&nbsp;: positive 20&nbsp;% et n&eacute;gative 13&nbsp;% (nocebo)&nbsp;</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">&eacute;tudes chez les malades (hospitalis&eacute;s ou non) ≈ 30&nbsp;% efficacit&eacute; en moyenne (Haas 1959)</span>"||||||segmo
C. Dans les c&eacute;phal&eacute;es migraineuses le plac&eacute;bo &agrave; une efficacit&eacute; de 32%|34. Concernant le placebo (4) :|UE7S110334|VRAI|||||||segmo
D. Un bon niveau de culture chez les patients augmente leur nombre de r&eacute;ponses positives au plac&eacute;bo|34. Concernant le placebo (4) :|UE7S110334|VRAI|||||||? segmo
E. Un comprim&eacute; plac&eacute;bo de couleur rouge ou une administration I.V (intraveineux) du placebo augmente le nombre de r&eacute;ponses positives au plac&eacute;bo|34. Concernant le placebo (4) :|UE7S110334|VRAI|||||||segmo
A. L'angoisse n'est pas somatis&eacute;e|35. Concernant l'angoisse et l'anxi&eacute;t&eacute; (3) :|UE7S110335|FAUX|||||||segmo
B. L'anxi&eacute;t&eacute; est le moteur de l'existence|35. Concernant l'angoisse et l'anxi&eacute;t&eacute; (3) :|UE7S110335|FAUX|||||||segmo
C. L'anxi&eacute;t&eacute; est une sensation de malaise psychique, de tension anticipatoire|35. Concernant l'angoisse et l'anxi&eacute;t&eacute; (3) :|UE7S110335|VRAI|||||||segmo
D. L'angoisse est b&eacute;n&eacute;fique, utile et normale|35. Concernant l'angoisse et l'anxi&eacute;t&eacute; (3) :|UE7S110335|VRAI|||||||segmo
E. L'angoisse permet d'organiser des syst&egrave;mes de sublimation afin de l'&eacute;viter|35. Concernant l'angoisse et l'anxi&eacute;t&eacute; (3) :|UE7S110335|VRAI|||||||segmo
A. Est un ph&eacute;nom&egrave;ne multidimensionnel|36. Concernant la douleur (4) :|UE7S110336|VRAI|||||||segmo
B. Organise la personnalit&eacute; comme l'angoisse si elle est mod&eacute;r&eacute;e|36. Concernant la douleur (4) :|UE7S110336|VRAI|||||||segmo
C. A un r&ocirc;le de protection et de signal comme l'angoisse si elle est mod&eacute;r&eacute;e|36. Concernant la douleur (4) :|UE7S110336|VRAI|||||||segmo
D. Une douleur forte peut provoquer une d&eacute;pression chez un sujet|36. Concernant la douleur (4) :|UE7S110336|VRAI|||||||segmo
E. N'est pas sous la d&eacute;pendance de r&eacute;cepteurs morphiniques centraux|36. Concernant la douleur (4) :|UE7S110336|FAUX|||||||segmo
A. Est une prise en charge uniquement th&eacute;rapeutique|37. Concernant la maladie chronique (3) :|UE7S110337|FAUX|||||||segmo
B. Provoque des r&eacute;actions psychologiques chez un individu|37. Concernant la maladie chronique (3) :|UE7S110337|VRAI|||||||segmo
C. Le sujet r&eacute;agira diff&eacute;remment selon sa pathologie, son temp&eacute;rament, sa classe sociale|37. Concernant la maladie chronique (3) :|UE7S110337|VRAI|||||||segmo
D. La r&eacute;action d'un sujet face &agrave; la maladie chronique est en partie conditionn&eacute;e par son g&eacute;nome|37. Concernant la maladie chronique (3) :|UE7S110337|VRAI|||||||segmo
E. Peut &ecirc;tre une gastro-ent&eacute;rite|37. Concernant la maladie chronique (3) :|UE7S110337|FAUX|||||||segmo
A. Rousseau a dit: «Je est un autre»|38. Parmi ces propositions suivantes lesquelles sont vraies (3) :|UE7S110338|FAUX|||||||segmo
B. Pascal a dit: «Le coeur a ses raisons que la raison ne conna&icirc;t pas»|38. Parmi ces propositions suivantes lesquelles sont vraies (3) :|UE7S110338|VRAI|||||||segmo
C. Charcot a utilis&eacute; l'hypnose pour gu&eacute;rir des conversions hyst&eacute;riques|38. Parmi ces propositions suivantes lesquelles sont vraies (3) :|UE7S110338|VRAI|||||||segmo
D. August Comte est le fondateur de l'introspection|38. Parmi ces propositions suivantes lesquelles sont vraies (3) :|UE7S110338|FAUX|positivisme||||||segmo
E. Freud est le p&egrave;re de la psychanalyse|38. Parmi ces propositions suivantes lesquelles sont vraies (3) :|UE7S110338|VRAI|||||||segmo
A. le r&ocirc;le du m&eacute;decin est uniquement de faire un diagnostic|39. Concernant la relation m&eacute;decin/malade (2R) :|UE7S110339|FAUX|||||||segmo
