labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
A. σ1s = 0,3|1. Consid&eacute;rons l'atome de Magn&eacute;sium Mg (Z=12). En utilisant le mod&egrave;le de Slater, choisissez la (ou les) affirmation(s) exacte(s) : On rappelle que l'&eacute;nergie d'un &eacute;lectron appartenant &agrave; une couche de nombre quantique principal n, avec ce mod&egrave;le, vaut :|UE1T130301|VRAI||"<img src=""UE1T1303E.png"" />"|||||
B. σ2s,2p = (0,85 x 2) + (0,35 x 8)|1. Consid&eacute;rons l'atome de Magn&eacute;sium Mg (Z=12). En utilisant le mod&egrave;le de Slater, choisissez la (ou les) affirmation(s) exacte(s) : On rappelle que l'&eacute;nergie d'un &eacute;lectron appartenant &agrave; une couche de nombre quantique principal n, avec ce mod&egrave;le, vaut :|UE1T130301|FAUX|B. σ2s,2p = (0,85 x 2) + (0,35 x 7) car on ne compte pas dans le calcul l'&eacute;lectron &eacute;crant&eacute;.|"<img src=""UE1T1303E.png"" />"|||||
C. σ3s = (1 x 2) + (0,85 x 7) + (0,35 x 2)|1. Consid&eacute;rons l'atome de Magn&eacute;sium Mg (Z=12). En utilisant le mod&egrave;le de Slater, choisissez la (ou les) affirmation(s) exacte(s) : On rappelle que l'&eacute;nergie d'un &eacute;lectron appartenant &agrave; une couche de nombre quantique principal n, avec ce mod&egrave;le, vaut :|UE1T130301|FAUX|C. σ3s = (1 x 2) + (0,85 x 8) + (0,35 x 1) ici l'&eacute;lectron &eacute;crant&eacute; se trouve sur la couche n=3.|"<img src=""UE1T1303E.png"" />"|||||
D. Un &eacute;lectron appartenant &agrave; la couche 1s, a une charge effective Z eff = 11,7|1. Consid&eacute;rons l'atome de Magn&eacute;sium Mg (Z=12). En utilisant le mod&egrave;le de Slater, choisissez la (ou les) affirmation(s) exacte(s) : On rappelle que l'&eacute;nergie d'un &eacute;lectron appartenant &agrave; une couche de nombre quantique principal n, avec ce mod&egrave;le, vaut :|UE1T130301|VRAI|D. Vrai, Zeff(1s)= 12 – 0,3 =11,7|"<img src=""UE1T1303E.png"" />"|||||
E. Un &eacute;lectron appartenant &agrave; la couche 3s,3p a une charge effective Z eff = 2 - σ3s|1. Consid&eacute;rons l'atome de Magn&eacute;sium Mg (Z=12). En utilisant le mod&egrave;le de Slater, choisissez la (ou les) affirmation(s) exacte(s) : On rappelle que l'&eacute;nergie d'un &eacute;lectron appartenant &agrave; une couche de nombre quantique principal n, avec ce mod&egrave;le, vaut :|UE1T130301|FAUX|E. Zeff = 12 – σ3s, pour Mg : Z=12.|"<img src=""UE1T1303E.png"" />"|||||
A. E1s = -13,6 x (11,7 ^2 / 3 ^2)|2. Continuons avec le Magn&eacute;sium. Choisissez la (ou les) affirmation(s) exacte(s).|UE1T130302|FAUX|A. E1s = -13,6 x (11,7 ^2 / 1 ^2), ici n=1.|"<img src=""UE1T1303E.png"" />"|||||
B. E3s = -13,6 x ( Zeff (3s) ^2 / 3 ^2)|2. Continuons avec le Magn&eacute;sium. Choisissez la (ou les) affirmation(s) exacte(s).|UE1T130302|VRAI||"<img src=""UE1T1303E.png"" />"|||||
C. E1s< E3s|2. Continuons avec le Magn&eacute;sium. Choisissez la (ou les) affirmation(s) exacte(s).|UE1T130302|VRAI||"<img src=""UE1T1303E.png"" />"|||||
D. E3s< E1s|2. Continuons avec le Magn&eacute;sium. Choisissez la (ou les) affirmation(s) exacte(s).|UE1T130302|FAUX|D. E1s = -1862,93 eV et E3s = -12,27 eV. Sans calcul : les &eacute;lectrons des couches les plus internes sont plus fortement retenus par le noyau et donc sont plus stables : leur &eacute;nergie est plus faible que celle des &eacute;lectrons appartenant aux couches les plus externes, notamment ceux de la couche de valence. Ces derniers sont donc arrach&eacute;s plus facilement et entrent dans les r&eacute;actions chimiques car ils sont moins retenus par le noyau.|"<img src=""UE1T1303E.png"" />"|||||
E. Rat = a0 (3²/Zeff (3s))|2. Continuons avec le Magn&eacute;sium. Choisissez la (ou les) affirmation(s) exacte(s).|UE1T130302|VRAI||"<img src=""UE1T1303E.png"" />"|||||
A. La charge effective ressentie par un &eacute;lectron 3s dans l'ion Mg+ : Zeff (3s) = 11 - σ3s|3. À propos du Magn&eacute;sium (z=12). Choisissez la (ou les) affirmation(s) exacte(s).|UE1T130303|FAUX|A. Zeff = 12 – σ3s, pour Mg : Z=12, m&ecirc;me pour Mg+.|"<img src=""UE1T1303E.png"" />"|||||
B. L'&eacute;nergie d'un &eacute;lectron appartenant &agrave; la couche n=3 pour l'ion Mg 2+ : E3s = -13,6 x ( Zeff (3s)² / 3²)|3. À propos du Magn&eacute;sium (z=12). Choisissez la (ou les) affirmation(s) exacte(s).|UE1T130303|VRAI||"<img src=""UE1T1303E.png"" />"|||||
C. E3s(Mg+)>E3s(Mg)|3. À propos du Magn&eacute;sium (z=12). Choisissez la (ou les) affirmation(s) exacte(s).|UE1T130303|FAUX|C. E3s (Mg+)= -15,47 eV et E3s (Mg)= -12,27 eV. Sans calcul : Z eff (3s) (Mg) = 12 – 2 - 8×0,85 – 0,35 et Zeff (3s) (Mg+) = 12 – 2 - 8×0,85 donc Zeff (3s) (Mg) < Zeff (3s) (Mg+) et E (3s) (Mg) > E (3s) (Mg+)|"<img src=""UE1T1303E.png"" />"|||||
D. L'&eacute;nergie de premi&egrave;re ionisation : EI1 = E3s E(Mg+) - 2E3s(Mg)|3. À propos du Magn&eacute;sium (z=12). Choisissez la (ou les) affirmation(s) exacte(s).|UE1T130303|VRAI||"<img src=""UE1T1303E.png"" />"|||||
E. L'&eacute;nergie de 2i&egrave;me ionisation de Mg est plus faible que l'&eacute;nergie de 1&egrave;re ionisation|3. À propos du Magn&eacute;sium (z=12). Choisissez la (ou les) affirmation(s) exacte(s).|UE1T130303|FAUX|E. L'&eacute;nergie de 2&egrave;me ionisation de Mg est plus &eacute;lev&eacute;e que celle de 1&egrave;re ionisation. Il faut en effet arracher deux &eacute;lectrons au lieu d'un donc il faut fournir plus d'&eacute;nergie.|"<img src=""UE1T1303E.png"" />"|||||
A. Le potentiel de premi&egrave;re ionisation de l'atome de sodium est plus faible que celui de l'atome de magn&eacute;sium|4. Parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s).|UE1T130304|VRAI|A. De mani&egrave;re g&eacute;n&eacute;rale, le potentiel de premi&egrave;re ionisation cro&icirc;t au sein d'une p&eacute;riode de la gauche vers la droite (sauf exception lors de couches semi-remplies (comparer N et O, P et S)).||||||
B. L'&eacute;nergie de premi&egrave;re ionisation de l'atome d'azote est plus faible que celle de l'atome d'oxyg&egrave;ne|4. Parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s).|UE1T130304|FAUX|B. L'atome d'azote a une configuration [He] 2s2 2p3 (sous-couche 2p &agrave; moiti&eacute; remplie, tr&egrave;s stable). Il faut donc fournir une quantit&eacute; importante d'&eacute;nergie pour arracher un &eacute;lectron. l'atome d'oxyg&egrave;ne a une configuration [He] 2s2 2p4. La sous-couche 2p (O) est moins stable que celle de 2p (N). Un &eacute;lectron 2p (O) est donc plus facilement arrach&eacute; qu'un &eacute;lectron 2p (N). Donc : EI (O) < EI (N).||||||
C. Mg(g) → Mg+(g) + e(g) est une r&eacute;action endothermique|4. Parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s).|UE1T130304|VRAI|||||||
D. De mani&egrave;re g&eacute;n&eacute;rale, le potentiel d'ionisation cro&icirc;t de gauche &agrave; droite au sein d'une p&eacute;riode du tableau de Mendele&iuml;ev|4. Parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s).|UE1T130304|VRAI|||||||
B. L'atome de sodium (Na) est plus r&eacute;ducteur que l'atome de c&eacute;sium (Cs)|5. Parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s).|UE1T130305|FAUX|B. Le caract&egrave;re r&eacute;ducteur augmente lorsqu'on descend dans un groupe puisque le potentiel d'ionisation diminue. Donc Cs est plus r&eacute;ducteur que Na.||||||
C. Les m&eacute;taux alcalins sont des r&eacute;ducteurs efficaces du fait de leur potentiel d'ionisation faible|5. Parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s).|UE1T130305|VRAI|||||||
D. L'atome de phosphore a un caract&egrave;re oxydant plus important que l'atome de chlore|5. Parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s).|UE1T130305|FAUX|D. L'atome de Cl a une affinit&eacute; &eacute;lectronique plus &eacute;lev&eacute;e que celle du phosphore. Il a donc un caract&egrave;re oxydant plus marqu&eacute;. se souvenir : potentiel d'ionisation et &eacute;lectron&eacute;gativit&eacute; &eacute;voluent au sein d'un groupe ou d'une p&eacute;riode de la m&ecirc;me mani&egrave;re.||||||
E. Le fluor a un caract&egrave;re oxydant marqu&eacute;|5. Parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s).|UE1T130305|VRAI|||||||
A. NCl3|6. Parmi les mol&eacute;cules suivantes, quelles sont celles pour lesquelles la r&egrave;gle de l'octet est respect&eacute;e ? (Toutes ces mol&eacute;cules pr&eacute;sentent uniquement des liaisons simples).|UE1T130306|VRAI|"A.<img src=""UE1T13036c1.png"" />"||||||
B. F2O|6. Parmi les mol&eacute;cules suivantes, quelles sont celles pour lesquelles la r&egrave;gle de l'octet est respect&eacute;e ? (Toutes ces mol&eacute;cules pr&eacute;sentent uniquement des liaisons simples).|UE1T130306|VRAI|"B.<img src=""UE1T13036c2.png"" />"||||||
C. BrF3|6. Parmi les mol&eacute;cules suivantes, quelles sont celles pour lesquelles la r&egrave;gle de l'octet est respect&eacute;e ? (Toutes ces mol&eacute;cules pr&eacute;sentent uniquement des liaisons simples).|UE1T130306|FAUX|"C.<img src=""UE1T13036c3.png"" />"||||||
D. SF4|6. Parmi les mol&eacute;cules suivantes, quelles sont celles pour lesquelles la r&egrave;gle de l'octet est respect&eacute;e ? (Toutes ces mol&eacute;cules pr&eacute;sentent uniquement des liaisons simples).|UE1T130306|FAUX|"D.<img src=""UE1T13036c4.png"" />"||||||
E. PCl5|6. Parmi les mol&eacute;cules suivantes, quelles sont celles pour lesquelles la r&egrave;gle de l'octet est respect&eacute;e ? (Toutes ces mol&eacute;cules pr&eacute;sentent uniquement des liaisons simples).|UE1T130306|FAUX|"E.<img src=""UE1T13036c5.png"" />"||||||
A. Cette repr&eacute;sentation est associ&eacute;e &agrave; celle de l'orbitale dxz|7. On a repr&eacute;sent&eacute; ci-dessous la forme d'une orbitale « d ». parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s) . parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s)|UE1T130307|FAUX||"<img src=""UE1T13037.png"" />"|||||
B. Cette repr&eacute;sentation est associ&eacute;e &agrave; celle de l'orbitale dz2|7. On a repr&eacute;sent&eacute; ci-dessous la forme d'une orbitale « d ». parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s) . parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s)|UE1T130307|FAUX||"<img src=""UE1T13037.png"" />"|||||
C. Cette repr&eacute;sentation est associ&eacute;e &agrave; celle de l'orbitale d x2-y2|7. On a repr&eacute;sent&eacute; ci-dessous la forme d'une orbitale « d ». parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s) . parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s)|UE1T130307|VRAI||"<img src=""UE1T13037.png"" />"|||||
D. Les &eacute;lectrons peuplant cette orbitale ont tous imp&eacute;rativement pour nombre quantique secondaire orbital l=2|7. On a repr&eacute;sent&eacute; ci-dessous la forme d'une orbitale « d ». parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s) . parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s)|UE1T130307|VRAI||"<img src=""UE1T13037.png"" />"|||||
E. Un des &eacute;lectrons peuplant cette orbitale peut avoir pour nombre quantique principal n=3|7. On a repr&eacute;sent&eacute; ci-dessous la forme d'une orbitale « d ». parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s) . parmi les propositions suivantes, indiquez la (les) proposition(s) exacte(s)|UE1T130307|VRAI||"<img src=""UE1T13037.png"" />"|||||
