labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
A. Une dispersion est compos&eacute;e de 2 phases miscibles|14. Indiquez la (les) proposition(s) exacte(s) concernant les dispersions :|UEPT140314|FAUX|A. Une dispersion est compos&eacute;e de 2 phases non miscibles.||||||
B. La phase dite « interne » est aussi appel&eacute;e « discontinue »|14. Indiquez la (les) proposition(s) exacte(s) concernant les dispersions :|UEPT140314|VRAI|||||||
C. Une &eacute;mulsion est un m&eacute;lange liquide-solide.|14. Indiquez la (les) proposition(s) exacte(s) concernant les dispersions :|UEPT140314|FAUX|C. Une dispersion liquide-solide est une suspension, une &eacute;mulsion est un m&eacute;lange liquide-liquide.||||||
D. Une suspension est un solide dispers&eacute; dans un gaz.|14. Indiquez la (les) proposition(s) exacte(s) concernant les dispersions :|UEPT140314|VRAI|D. Une dispersion solide dans un gaz est un a&eacute;rosol.||||||
E. La phase dispersante est continue.|14. Indiquez la (les) proposition(s) exacte(s) concernant les dispersions :|UEPT140314|FAUX|||||||
A. Les s&eacute;diments d&eacute;flocul&eacute;s sont des flocons lâches qui occupent un volume important.|15. Indiquez la (les) proposition(s) exacte(s) concernant les suspensions :|UEPT140315|FAUX|A. Les s&eacute;diments flocul&eacute;s sont des flocons lâches qui occupent un volume important, ils sont facilement redispersible.||||||
B. La phase dispers&eacute;e est souvent huileuse ou aqueuse.|15. Indiquez la (les) proposition(s) exacte(s) concernant les suspensions :|UEPT140315|FAUX|B. La phase dispers&eacute;e est solide. Elle est dispers&eacute;e dans la phase dispersante qui elle est un liquide huileux ou aqueux.||||||
C. Les agents floculants augmente la force de r&eacute;pulsion entre les particules afin de provoquer une floculation et ainsi augmenter la dispersion.|15. Indiquez la (les) proposition(s) exacte(s) concernant les suspensions :|UEPT140315|FAUX|C. Les agents floculants r&eacute;duisent les forces de r&eacute;pulsion pour faciliter l'obtention de s&eacute;diments peu denses, facilement redispersible.||||||
D. Les suspensions sont con&ccedil;ues pour administrer des PA insolubles.|15. Indiquez la (les) proposition(s) exacte(s) concernant les suspensions :|UEPT140315|VRAI|||||||
E. Les agents mouillant baissent la tension de surface &agrave; l'interface des phases, ce sont des tensio-actifs.|15. Indiquez la (les) proposition(s) exacte(s) concernant les suspensions :|UEPT140315|VRAI|||||||
A. Une &eacute;mulsion dite « E/H » et une &eacute;mulsion dite « L/H » sont toute deux dans le m&ecirc;me sens d'&eacute;mulsion.|16. Indiquez la (les) proposition(s) exacte(s) concernant les &eacute;mulsions :|UEPT140316|FAUX|A. E/H = Eau dans Huile et L/H = Lipophile dans hydrophile||||||
