labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
B. Poss&egrave;de un domaine de liaison &agrave; un r&eacute;cepteur membranaire du RE|35. Concernant la prot&eacute;ine SRP de reconnaissance du signal|UE2S100335|VRAI|||||||segmo
C. Poss&egrave;de un domaine d'arr&ecirc;t de la traduction|35. Concernant la prot&eacute;ine SRP de reconnaissance du signal|UE2S100335|VRAI|||||||segmo
E. Est une ribonucl&eacute;oprot&eacute;ine|35. Concernant la prot&eacute;ine SRP de reconnaissance du signal|UE2S100335|VRAI|||||||segmo
A. Ils se d&eacute;placent sur tous les filaments du cytosquelette.|1) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110301|FAUX|A. Uniquement sur les filaments polaris&eacute;s (MT; FA)||||||segmo
B. Ils n&eacute;cessitent un cycle d'hydrolyse de l'ATP.|1) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110301|VRAI|||||||segmo
C. C'est la t&ecirc;te qui donne la direction du mouvement.|1) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110301|VRAI|||||||segmo
D. Il n'existe que 3 moteurs mol&eacute;culaires diff&eacute;rents.|1) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110301|FAUX|D. Des douzaines.||||||segmo
E. Ils ont un r&ocirc;le important dans la mitose.|1) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110301|VRAI|||||||segmo
A. Les cha&icirc;nes lourdes de myosine forment des « filaments &eacute;pais ».|2) Concernant les moteurs mol&eacute;culaires (2R):|UE2S110302|VRAI|||||||segmo
B. Dans la myosine, il y a deux cha&icirc;nes l&eacute;g&egrave;res.|2) Concernant les moteurs mol&eacute;culaires (2R):|UE2S110302|FAUX|B. 4 cha&icirc;nes l&eacute;g&egrave;res (2 fois 2)||||||segmo
C. Les t&ecirc;tes globulaires des cha&icirc;nes lourdes sont situ&eacute;es &agrave; l'extr&eacute;mit&eacute; C-terminale.|2) Concernant les moteurs mol&eacute;culaires (2R):|UE2S110302|FAUX|C. extr&eacute;mit&eacute; N-terminale (pour la plupart)||||||segmo
D. Dans les filaments &eacute;pais il existe une zone nue sans queue.|2) Concernant les moteurs mol&eacute;culaires (2R):|UE2S110302|FAUX|D. zone nue sans t&ecirc;te.||||||segmo
E. Il existe de nombreuses prot&eacute;ines dans les filaments &eacute;pais du muscle stri&eacute;.|2) Concernant les moteurs mol&eacute;culaires (2R):|UE2S110302|VRAI|||||||segmo
A. On la trouve uniquement dans le muscle, o&ugrave; elle participe &agrave; la contraction musculaire.|3) Concernant la myosine (1R):|UE2S110303|FAUX|||||||segmo
B. Elle poss&egrave;de deux t&ecirc;tes.|3) Concernant la myosine (1R):|UE2S110303|FAUX|B. Pas toujours, 1 ou 2.||||||segmo
C. La myosine musculaire est la myosine I car elle fut d&eacute;couverte la premi&egrave;re.|3) Concernant la myosine (1R):|UE2S110303|FAUX|C. Myosine II||||||segmo
D. Les myosines marchent toutes vers le + de l'actine.|3) Concernant la myosine (1R):|UE2S110303|FAUX|D. exception Myosine VI marche vers le -.||||||segmo
E. Il y a au moins 40 g&egrave;nes de l'Homme qui codent pour les cha&icirc;nes lourdes.|3) Concernant la myosine (1R):|UE2S110303|VRAI|||||||segmo
A. La myosine II sert &agrave; la contraction non musculaire.|4) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110304|VRAI|||||||segmo
B. La myosine V sert au transport v&eacute;siculaire.|4) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110304|VRAI|||||||segmo
C. La myosine I sert &agrave; l'oreille interne.|4) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110304|FAUX|C. Myosine VII.||||||segmo
D. On retrouve tous les types de myosines chez les vert&eacute;br&eacute;s.|4) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110304|FAUX|D. Certaines myosines ne sont retrouv&eacute;es que chez les plantes (VIII; XI)||||||segmo
E. Il existe une vingtaine de myosines diff&eacute;rentes.|4) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110304|VRAI|||||||segmo
A. La kin&eacute;sine et la dyn&eacute;ine sont des moteurs &agrave; actine.|5) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110305|FAUX|A. Moteurs &agrave; MT!||||||segmo
B. La kin&eacute;sine permet le transport dans le sens +.|5) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110305|VRAI|||||||segmo
C. KIF2 est une catastrophine.|5) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110305|VRAI|||||||segmo
D. Le moteur C-terminal de K1FC2 lui permet de se diriger dans le sens -.|5) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110305|VRAI|||||||segmo
E. KRP = Kin&eacute;sith&eacute;rapie Related Prot&eacute;ine.|5) Concernant les moteurs mol&eacute;culaires (3R):|UE2S110305|FAUX|E. Kin&eacute;sine Related Proteins||||||segmo
A. Elle est en rapport avec la superfamille des kin&eacute;sines.|6) Concernant la dyn&eacute;ine (2R)|UE2S110306|FAUX|A. Pas de rapport.||||||segmo
B. Elle se d&eacute;place sur les microfilaments de tubuline.|6) Concernant la dyn&eacute;ine (2R)|UE2S110306|FAUX|B. Sur les MT.||||||segmo
C. Elle participe au transport dans le sens -.|6) Concernant la dyn&eacute;ine (2R)|UE2S110306|VRAI|||||||segmo
D. Elles poss&egrave;dent de nombreuses cha&icirc;nes lourdes associ&eacute;es &agrave; une cha&icirc;ne l&eacute;g&egrave;re.|6) Concernant la dyn&eacute;ine (2R)|UE2S110306|FAUX|D. Deux ou trois cha&icirc;nes lourdes associ&eacute;es &agrave; de nombreuses chaines l&eacute;g&egrave;res.||||||segmo
E. Elles sont tr&egrave;s grosses mais tr&egrave;s rapides.|6) Concernant la dyn&eacute;ine (2R)|UE2S110306|VRAI|||||||segmo
A. Attach&eacute; — Relâch&eacute; — G&eacute;n&eacute;ration de force — Arm&eacute; — Relâch&eacute;|7) Concernant la myosine, quel est l'ordre des &eacute;tapes|UE2S110307|FAUX|Attach&eacute; — Relâch&eacute; — Arm&eacute; — G&eacute;n&eacute;ration de force — Attach&eacute;||||||segmo
B. Attach&eacute; — Relâch&eacute; — Arm&eacute; — G&eacute;n&eacute;ration de force — Attach&eacute;|7) Concernant la myosine, quel est l'ordre des &eacute;tapes|UE2S110307|VRAI|||||||segmo
C. Relâch&eacute; — Arm&eacute; — Attach&eacute; — G&eacute;n&eacute;ration de force — Relâch&eacute;|7) Concernant la myosine, quel est l'ordre des &eacute;tapes|UE2S110307|FAUX|Attach&eacute; — Relâch&eacute; — Arm&eacute; — G&eacute;n&eacute;ration de force — Attach&eacute;||||||segmo
D. Relâch&eacute; — Attach&eacute; — Arm&eacute; — G&eacute;n&eacute;ration de force — Relâch&eacute;|7) Concernant la myosine, quel est l'ordre des &eacute;tapes|UE2S110307|FAUX|Attach&eacute; — Relâch&eacute; — Arm&eacute; — G&eacute;n&eacute;ration de force — Attach&eacute;||||||segmo
E. Attach&eacute; — Arm&eacute; — G&eacute;n&eacute;ration de force — Attach&eacute; — Relâch&eacute;|7) Concernant la myosine, quel est l'ordre des &eacute;tapes|UE2S110307|FAUX|Attach&eacute; — Relâch&eacute; — Arm&eacute; — G&eacute;n&eacute;ration de force — Attach&eacute;||||||segmo
A. La t&ecirc;te de myosine est attach&eacute;e au FA lorsque l'ATP est fix&eacute;.|8) Concernant les moteurs mol&eacute;culaires (2R)|UE2S110308|FAUX|A. d&eacute;tach&eacute;e du FA||||||segmo
B. Le bras de levier de la Kin&eacute;sine lui permet d'avancer sur les microtubules.|8) Concernant les moteurs mol&eacute;culaires (2R)|UE2S110308|FAUX|B. pas de bras de levier pour la kin&eacute;sine !||||||segmo
C. La t&ecirc;te de la myosine II est d&eacute;tach&eacute;e du FA la majorit&eacute; du temps.|8) Concernant les moteurs mol&eacute;culaires (2R)|UE2S110308|VRAI|||||||segmo
D. Les t&ecirc;tes des kin&eacute;sines sont attach&eacute;es au MT 50% du temps.|8) Concernant les moteurs mol&eacute;culaires (2R)|UE2S110308|VRAI|||||||segmo
E. On ne peut pas avoir plus d'une t&ecirc;te de myosine par filament d'actine.|8) Concernant les moteurs mol&eacute;culaires (2R)|UE2S110308|FAUX|E. beaucoup de t&ecirc;tes de myosine peuvent fonctionner en m&ecirc;me temps sur un m&ecirc;me filament d'actine.||||||segmo
A. Le mouvement centrip&egrave;te des organites se fait avec des moteurs qui marchent vers le moins.|9) Concernant les moteurs mol&eacute;culaires (3R)|UE2S110309|VRAI|||||||segmo
B. Le mouvement centrip&egrave;te des organites se fait avec des moteurs qui marchent vers le plus.|9) Concernant les moteurs mol&eacute;culaires (3R)|UE2S110309|FAUX|||||||segmo
C. Les mol&eacute;cules de myosine fonctionnent en faisceaux.|9) Concernant les moteurs mol&eacute;culaires (3R)|UE2S110309|VRAI|||||||segmo
D. La myosine avance plus rapidement que la kin&eacute;sine.|9) Concernant les moteurs mol&eacute;culaires (3R)|UE2S110309|VRAI|||||||segmo
E. Le transport des mitochondries se fait grâce aux filaments d'actine et &agrave; la myosine.|9) Concernant les moteurs mol&eacute;culaires (3R)|UE2S110309|FAUX|E. Grâce &agrave; la kin&eacute;sine (Microtubule)||||||segmo
A. L'organisation du Golgi et du RE est en lien &eacute;troit avec les MT.|10) Parmi ces propositions, quelles sont les propositions exactes (3R) :|UE2S110310|VRAI|||||||segmo
B. Certaines substances chimiques peuvent modifier le positionnement des organites.|10) Parmi ces propositions, quelles sont les propositions exactes (3R) :|UE2S110310|VRAI|B. Colchicine, Nocodazol||||||segmo
C. Le transport d'organites &agrave; membrane par la dyn&eacute;ine ne n&eacute;cessite pas de prot&eacute;ines accessoires.|10) Parmi ces propositions, quelles sont les propositions exactes (3R) :|UE2S110310|FAUX|C. Faux, nombreuses prot&eacute;ines accessoires complexe dynactine...||||||segmo
D. L'observation d'un ph&eacute;notype « dilu&eacute; » est li&eacute;e &agrave; une mutation du g&egrave;ne de la myosine V.|10) Parmi ces propositions, quelles sont les propositions exactes (3R) :|UE2S110310|VRAI|||||||segmo
E. Le poisson Cichlid peut se transformer en requin grâce &agrave; la r&eacute;gulation de l'activit&eacute; des moteurs.|10) Parmi ces propositions, quelles sont les propositions exactes (3R) :|UE2S110310|FAUX|||||||segmo
A. La base du m&eacute;canisme est le glissement des filaments d'actine sur des filaments de myosine II grâce au GTP.|11)Concernant la contraction musculaire (3R):|UE2S110311|FAUX|A. ATP !!||||||segmo
B. Une fibre musculaire peut mesurer plusieurs centim&egrave;tres de long.|11)Concernant la contraction musculaire (3R):|UE2S110311|VRAI|||||||segmo
C. Il faut plusieurs myoblastes pour former une cellule musculaire.|11)Concernant la contraction musculaire (3R):|UE2S110311|VRAI|||||||segmo
D. Les myofibrilles sont remplies de cytoplasme.|11)Concernant la contraction musculaire (3R):|UE2S110311|FAUX|D. Le cytoplasme est rempli de myofibrilles.||||||segmo
E. Il y a plusieurs noyaux sous la membrane plasmique de la cellule musculaire.|11)Concernant la contraction musculaire (3R):|UE2S110311|VRAI|||||||segmo
A. Le muscle stri&eacute; doit son nom &agrave; sa striation longitudinale.|12)Concernant la contraction musculaire (2R)|UE2S110312|FAUX|A. Striation transversale !||||||segmo
B. Les sarcom&egrave;res sont les unit&eacute;s de la contraction.|12)Concernant la contraction musculaire (2R)|UE2S110312|VRAI|||||||segmo
C. Les disques Z sont les points d'attache des extr&eacute;mit&eacute;s — des filaments d'actine.|12)Concernant la contraction musculaire (2R)|UE2S110312|FAUX|C. Extr&eacute;mit&eacute;s +||||||segmo
D. Un sarcom&egrave;re est compos&eacute; d'une bande « A » entour&eacute; de deux demi-bandes « i ».|12)Concernant la contraction musculaire (2R)|UE2S110312|VRAI|||||||segmo
E. Les sarcom&egrave;res sont bord&eacute;s de part et d'autres par les lignes M.|12)Concernant la contraction musculaire (2R)|UE2S110312|FAUX|E. Bord&eacute;s par les Disques Z. M=Mittle=milieu.||||||segmo
A. Le disque A est dit « anisotrope » car il ne d&eacute;vie pas la lumi&egrave;re, il est donc clair.|13)Concernant les disques du sarcom&egrave;re (2R):|UE2S110313|FAUX|A. A = sombre||||||segmo
B. Le disque I est dit « isotrope » car il d&eacute;vie la lumi&egrave;re, il est donc sombre.|13)Concernant les disques du sarcom&egrave;re (2R):|UE2S110313|FAUX|B. I = clair||||||segmo
C. Le disque A correspond aux filaments &eacute;pais de myosine.|13)Concernant les disques du sarcom&egrave;re (2R):|UE2S110313|VRAI|||||||segmo
D. Le disque I correspond aux microfilaments d'actine.|13)Concernant les disques du sarcom&egrave;re (2R):|UE2S110313|VRAI|||||||segmo
E. Dans un sarcom&egrave;re, il y a deux fois plus de disque i que de disque A en surface.|13)Concernant les disques du sarcom&egrave;re (2R):|UE2S110313|FAUX|E. I bande = 2 demi-bandes||||||segmo
A. Ils sont constitu&eacute;s d'actine et de prot&eacute;ines associ&eacute;es.|14)Concernant les filaments fins (3R):|UE2S110314|VRAI|||||||segmo
B. L'extr&eacute;mit&eacute; moins est cap&eacute;e au niveau de la ligne M.|14)Concernant les filaments fins (3R):|UE2S110314|VRAI|||||||segmo
C. Ils poss&egrave;dent une organisation hexagonale avec un microfilament entre deux filaments &eacute;pais.|14)Concernant les filaments fins (3R):|UE2S110314|VRAI|||||||segmo
D. Ils permettent le d&eacute;placement des filaments &eacute;pais.|14)Concernant les filaments fins (3R):|UE2S110314|FAUX|D. les Filaments &eacute;pais ne se d&eacute;placent pas.||||||segmo
E. Ils rapprochent les disques M de la ligne Z.|14)Concernant les filaments fins (3R):|UE2S110314|FAUX|E. ils rapprochent les diques Z de la ligne M.||||||segmo
A. Il n'y a pas de sarcom&egrave;re dans les muscles lisses.|15)Concernant la contraction musculaire (2 ou 3R)|UE2S110315|FAUX|||||||segmo
B. Il n'y a pas de myofibrille dans le muscle lisse.|15)Concernant la contraction musculaire (2 ou 3R)|UE2S110315|VRAI|||||||segmo
C. Au cours de la contraction, le disque A a tendance &agrave; dispara&icirc;tre.|15)Concernant la contraction musculaire (2 ou 3R)|UE2S110315|FAUX|C. le disque I a tendance &agrave; dispara&icirc;tre.||||||segmo
D. On retrouve de la tropomoduline au niveau des sarcom&egrave;res.|15)Concernant la contraction musculaire (2 ou 3R)|UE2S110315|VRAI|||||||segmo
A. La membrane plasmique s'invagine autour des myofibrilles.|16)Concernant la contraction musculaire (3R) :|UE2S110316|VRAI|||||||segmo
B. Le REL des cellules musculaires stri&eacute;es est appel&eacute; « r&eacute;ticulum sarcoplasmique ».|16)Concernant la contraction musculaire (3R) :|UE2S110316|VRAI|||||||segmo
C. Une fois lib&eacute;r&eacute;, le calcium se lie &agrave; la troponine « i ».|16)Concernant la contraction musculaire (3R) :|UE2S110316|FAUX|C. Calcium se lie &agrave; troponine C !||||||segmo
D. La contraction se fait lorsque la tropomyosine est fix&eacute;e &agrave; l'actine.|16)Concernant la contraction musculaire (3R) :|UE2S110316|FAUX|D. Tropomyosine bloque le site de liaison de la myosine &agrave; l'actine et emp&ecirc;che ainsi la contraction.||||||segmo
E. On dose la troponine lors des infarctus du myocarde.|16)Concernant la contraction musculaire (3R) :|UE2S110316|VRAI|||||||segmo
A. Un tubule T.|17)Quels sont les 2 &eacute;l&eacute;ments composant une triade dans la fibre musculaire stri&eacute;e squelettique|UE2S110317|VRAI|(Annales 2006) Triade = 1 tubule T entour&eacute; par 2 « tubes » de r&eacute;ticulum sarcoplasmique.||||||segmo
B. Le Golgi.|17)Quels sont les 2 &eacute;l&eacute;ments composant une triade dans la fibre musculaire stri&eacute;e squelettique|UE2S110317|FAUX|(Annales 2006) Triade = 1 tubule T entour&eacute; par 2 « tubes » de r&eacute;ticulum sarcoplasmique.||||||segmo
C. Deux tubules T.|17)Quels sont les 2 &eacute;l&eacute;ments composant une triade dans la fibre musculaire stri&eacute;e squelettique|UE2S110317|FAUX|(Annales 2006) Triade = 1 tubule T entour&eacute; par 2 « tubes » de r&eacute;ticulum sarcoplasmique.||||||segmo
D. Le r&eacute;ticulum endoplasmique granulaire.|17)Quels sont les 2 &eacute;l&eacute;ments composant une triade dans la fibre musculaire stri&eacute;e squelettique|UE2S110317|FAUX|(Annales 2006) Triade = 1 tubule T entour&eacute; par 2 « tubes » de r&eacute;ticulum sarcoplasmique.||||||segmo
E. Du r&eacute;ticulum sarcoplasmique.|17)Quels sont les 2 &eacute;l&eacute;ments composant une triade dans la fibre musculaire stri&eacute;e squelettique|UE2S110317|VRAI|(Annales 2006) Triade = 1 tubule T entour&eacute; par 2 « tubes » de r&eacute;ticulum sarcoplasmique.||||||segmo
A. La bicouche lipidique est relativement imperm&eacute;able &agrave; la plupart des compos&eacute;s n&eacute;cessaires &agrave; la vie de la cellule|18) Parmi les propositions suivantes, laquelle ou lesquelles sont vraies :|UE2S110318|VRAI|||||||segmo
B. La bicouche lipidique laisse passer librement les petites mol&eacute;cules hydrophobes|18) Parmi les propositions suivantes, laquelle ou lesquelles sont vraies :|UE2S110318|VRAI|||||||segmo
C. Les ions de petites tailles passent facilement la membrane plasmique|18) Parmi les propositions suivantes, laquelle ou lesquelles sont vraies :|UE2S110318|VRAI|||||||segmo
D. Les grosses mol&eacute;cules non charg&eacute;es passent facilement la bicouche lipidique|18) Parmi les propositions suivantes, laquelle ou lesquelles sont vraies :|UE2S110318|FAUX|Attention, membrane plasmique diff&eacute;rent de bicouche lipidique||||||segmo
E. L'eau, mol&eacute;cule polaire, ne peut pas franchir la bicouche lipidique|18) Parmi les propositions suivantes, laquelle ou lesquelles sont vraies :|UE2S110318|FAUX|Attention, membrane plasmique diff&eacute;rent de bicouche lipidique||||||segmo
